3,284.487,0,0,-3039,0,798,0.560442,127,1,-0.540899
3,284.487,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.487,2,0,2043,0,816,0.567569,-74,1,-0.580736
3,284.487,3,0,-2820,0,1017,0.555433,45,1,0.546396
3,284.497,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.497,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.497,2,0,2043,0,816,0.567569,-74,1,-0.580736
3,284.497,3,0,-2820,0,1016,0.555433,45,1,0.546396
3,284.507,0,0,-3039,0,793,0.560442,127,1,-0.540899
3,284.507,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.507,2,0,2043,0,816,0.567569,-74,1,-0.580736
3,284.507,3,0,-2820,0,1021,0.555433,45,1,0.546396
3,284.517,0,0,-3039,0,795,0.560442,127,1,-0.540899
3,284.517,1,0,1878,0,681,0.572578,-105,1,0.575077
3,284.517,2,0,2043,0,816,0.567569,-74,1,-0.580736
3,284.517,3,0,-2820,0,1019,0.555433,45,1,0.546396
3,284.527,0,0,-3039,0,796,0.560442,127,1,-0.540899
3,284.527,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.527,2,0,2043,0,817,0.567569,-74,1,-0.580736
3,284.527,3,0,-2820,0,1014,0.555433,45,1,0.546396
3,284.537,0,0,-3039,0,796,0.560442,127,1,-0.540899
3,284.537,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.537,2,0,2043,0,816,0.567569,-74,1,-0.580736
3,284.537,3,0,-2820,0,1022,0.555433,45,1,0.546396
3,284.547,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.547,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.547,2,0,2043,0,816,0.567569,-74,1,-0.580736
3,284.547,3,0,-2820,0,1022,0.555433,45,1,0.546396
3,284.557,0,0,-3039,0,798,0.560442,127,1,-0.540899
3,284.557,1,0,1878,0,678,0.572578,-105,1,0.575077
3,284.557,2,0,2043,0,817,0.567569,-74,1,-0.580736
3,284.557,3,0,-2820,0,1030,0.555433,45,1,0.546396
3,284.567,0,0,-3039,0,796,0.560442,127,1,-0.540899
3,284.567,1,0,1878,0,678,0.572578,-105,1,0.575077
3,284.567,2,0,2043,0,816,0.567569,-74,1,-0.580736
3,284.567,3,0,-2820,0,1021,0.555433,45,1,0.546396
3,284.577,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.577,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.577,2,0,2043,0,816,0.567569,-74,1,-0.580736
3,284.577,3,0,-2820,0,1018,0.555433,45,1,0.546396
3,284.587,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.587,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.587,2,0,2043,0,816,0.567569,-74,1,-0.580736
3,284.587,3,0,-2820,0,1018,0.555433,45,1,0.546396
3,284.597,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.597,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.597,2,0,2043,0,816,0.567569,-74,1,-0.580736
3,284.597,3,0,-2820,0,1025,0.555433,45,1,0.546396
3,284.607,0,0,-3039,0,796,0.560442,127,1,-0.540899
3,284.607,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.607,2,0,2043,0,817,0.567569,-74,1,-0.580736
3,284.607,3,0,-2820,0,1025,0.555433,45,1,0.546396
3,284.617,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.617,1,0,1878,0,684,0.572578,-105,1,0.575077
3,284.617,2,0,2043,0,816,0.567569,-74,1,-0.580736
3,284.617,3,0,-2820,0,1028,0.555433,45,1,0.546396
3,284.627,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.627,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.627,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.627,3,0,-2820,0,1022,0.555433,45,1,0.546396
3,284.637,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.637,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.637,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.637,3,0,-2820,0,1021,0.555433,45,1,0.546396
3,284.647,0,0,-3039,0,793,0.560442,127,1,-0.540899
3,284.647,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.647,2,0,2043,0,809,0.567569,-74,1,-0.580736
3,284.647,3,0,-2820,0,1019,0.555433,45,1,0.546396
3,284.657,0,0,-3039,0,794,0.560442,127,1,-0.540899
3,284.657,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.657,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.657,3,0,-2820,0,1017,0.555433,45,1,0.546396
3,284.667,0,0,-3039,0,793,0.560442,127,1,-0.540899
3,284.667,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.667,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.667,3,0,-2820,0,1018,0.555433,45,1,0.546396
3,284.677,0,0,-3039,0,792,0.560442,127,1,-0.540899
3,284.677,1,0,1878,0,684,0.572578,-105,1,0.575077
3,284.677,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.677,3,0,-2820,0,1018,0.555433,45,1,0.546396
3,284.687,0,0,-3039,0,793,0.560442,127,1,-0.540899
3,284.687,1,0,1878,0,678,0.572578,-105,1,0.575077
3,284.687,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.687,3,0,-2820,0,1018,0.555433,45,1,0.546396
3,284.697,0,0,-3039,0,792,0.560442,127,1,-0.540899
3,284.697,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.697,2,0,2043,0,813,0.567569,-74,1,-0.580736
3,284.697,3,0,-2820,0,1019,0.555433,45,1,0.546396
3,284.707,0,0,-3039,0,793,0.560442,127,1,-0.540899
3,284.707,1,0,1878,0,679,0.572578,-105,1,0.575077
3,284.707,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.707,3,0,-2820,0,1022,0.555433,45,1,0.546396
3,284.717,0,0,-3039,0,793,0.560442,127,1,-0.540899
3,284.717,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.717,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.717,3,0,-2820,0,1021,0.555433,45,1,0.546396
3,284.727,0,0,-3039,0,792,0.560442,127,1,-0.540899
3,284.727,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.727,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.727,3,0,-2820,0,1022,0.555433,45,1,0.546396
3,284.737,0,0,-3039,0,796,0.560442,127,1,-0.540899
3,284.737,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.737,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.737,3,0,-2820,0,1026,0.555433,45,1,0.546396
3,284.747,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.747,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.747,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.747,3,0,-2820,0,1026,0.555433,45,1,0.546396
3,284.757,0,0,-3039,0,801,0.560442,127,1,-0.540899
3,284.757,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.757,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.757,3,0,-2820,0,1018,0.555433,45,1,0.546396
3,284.767,0,0,-3039,0,798,0.560442,127,1,-0.540899
3,284.767,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.767,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.767,3,0,-2820,0,1017,0.555433,45,1,0.546396
3,284.777,0,0,-3039,0,793,0.560442,127,1,-0.540899
3,284.777,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.777,2,0,2043,0,813,0.567569,-74,1,-0.580736
3,284.777,3,0,-2820,0,1021,0.555433,45,1,0.546396
3,284.787,0,0,-3039,0,793,0.560442,127,1,-0.540899
3,284.787,1,0,1878,0,680,0.572578,-105,1,0.575077
3,284.787,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.787,3,0,-2820,0,1017,0.555433,45,1,0.546396
3,284.797,0,0,-3039,0,793,0.560442,127,1,-0.540899
3,284.797,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.797,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.797,3,0,-2820,0,1013,0.555433,45,1,0.546396
3,284.807,0,0,-3039,0,792,0.560442,127,1,-0.540899
3,284.807,1,0,1878,0,685,0.572578,-105,1,0.575077
3,284.807,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.807,3,0,-2820,0,1013,0.555433,45,1,0.546396
3,284.817,0,0,-3039,0,793,0.560442,127,1,-0.540899
3,284.817,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.817,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.817,3,0,-2820,0,1017,0.555433,45,1,0.546396
3,284.827,0,0,-3039,0,798,0.560442,127,1,-0.540899
3,284.827,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.827,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.827,3,0,-2820,0,1012,0.555433,45,1,0.546396
3,284.837,0,0,-3039,0,796,0.560442,127,1,-0.540899
3,284.837,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.837,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.837,3,0,-2820,0,1020,0.555433,45,1,0.546396
3,284.847,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.847,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.847,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.847,3,0,-2820,0,1026,0.555433,45,1,0.546396
3,284.857,0,0,-3039,0,798,0.560442,127,1,-0.540899
3,284.857,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.857,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.857,3,0,-2820,0,1021,0.555433,45,1,0.546396
3,284.867,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.868,1,0,1878,0,683,0.572578,-105,1,0.575077
3,284.868,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.868,3,0,-2820,0,1018,0.555433,45,1,0.546396
3,284.877,0,0,-3039,0,795,0.560442,127,1,-0.540899
3,284.877,1,0,1878,0,681,0.572578,-105,1,0.575077
3,284.877,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.877,3,0,-2820,0,1015,0.555433,45,1,0.546396
3,284.887,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.887,1,0,1878,0,678,0.572578,-105,1,0.575077
3,284.887,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.887,3,0,-2820,0,1017,0.555433,45,1,0.546396
3,284.897,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.897,1,0,1878,0,678,0.572578,-105,1,0.575077
3,284.897,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.897,3,0,-2820,0,1022,0.555433,45,1,0.546396
3,284.907,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.907,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.907,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.907,3,0,-2820,0,1021,0.555433,45,1,0.546396
3,284.917,0,0,-3039,0,798,0.560442,127,1,-0.540899
3,284.917,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.917,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.917,3,0,-2820,0,1024,0.555433,45,1,0.546396
3,284.927,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.927,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.927,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.927,3,0,-2820,0,1022,0.555433,45,1,0.546396
3,284.937,0,0,-3039,0,798,0.560442,127,1,-0.540899
3,284.937,1,0,1878,0,686,0.572578,-105,1,0.575077
3,284.937,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.937,3,0,-2820,0,1022,0.555433,45,1,0.546396
3,284.947,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.947,1,0,1878,0,687,0.572578,-105,1,0.575077
3,284.947,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.947,3,0,-2820,0,1022,0.555433,45,1,0.546396
3,284.957,0,0,-3039,0,793,0.560442,127,1,-0.540899
3,284.957,1,0,1878,0,686,0.572578,-105,1,0.575077
3,284.957,2,0,2043,0,813,0.567569,-74,1,-0.580736
3,284.957,3,0,-2820,0,1025,0.555433,45,1,0.546396
3,284.967,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.967,1,0,1878,0,681,0.572578,-105,1,0.575077
3,284.967,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.967,3,0,-2820,0,1017,0.555433,45,1,0.546396
3,284.977,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.977,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.977,2,0,2043,0,813,0.567569,-74,1,-0.580736
3,284.977,3,0,-2820,0,1018,0.555433,45,1,0.546396
3,284.987,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,284.987,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.987,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.987,3,0,-2820,0,1024,0.555433,45,1,0.546396
3,284.997,0,0,-3039,0,796,0.560442,127,1,-0.540899
3,284.997,1,0,1878,0,682,0.572578,-105,1,0.575077
3,284.997,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,284.997,3,0,-2820,0,1022,0.555433,45,1,0.546396
3,285.007,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,285.007,1,0,1878,0,682,0.572578,-105,1,0.575077
3,285.007,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,285.007,3,0,-2820,0,1018,0.555433,45,1,0.546396
3,285.017,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,285.017,1,0,1878,0,682,0.572578,-105,1,0.575077
3,285.017,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,285.017,3,0,-2820,0,1018,0.555433,45,1,0.546396
3,285.027,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,285.027,1,0,1878,0,683,0.572578,-105,1,0.575077
3,285.027,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,285.027,3,0,-2820,0,1017,0.555433,45,1,0.546396
3,285.037,0,0,-3039,0,797,0.560442,127,1,-0.540899
3,285.037,1,0,1878,0,682,0.572578,-105,1,0.575077
3,285.037,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,285.037,3,0,-2820,0,1018,0.555433,45,1,0.546396
3,285.047,0,0,-3039,0,794,0.560442,127,1,-0.540899
3,285.047,1,0,1878,0,682,0.572578,-105,1,0.575077
3,285.047,2,0,2043,0,812,0.567569,-74,1,-0.580736
3,285.047,3,0,-2820,0,1013,0.555433,45,1,0.546396
3,285.057,0,0,-3039,0,793,0.560442,127,1,-0.540899
