3,232.438,0,0,7061,0,835,0.560442,384,1,-0.550952
3,232.438,1,0,16233,0,279,0.572578,-82,1,0.567537
3,232.438,2,0,-380,0,634,0.629786,0,1,-0.0441522
3,232.438,3,0,-16845,0,1274,0.555433,-67,1,0.542626
3,232.448,0,0,7061,0,834,0.560442,384,1,-0.550952
3,232.448,1,0,16233,0,274,0.572578,-82,1,0.567537
3,232.448,2,0,-380,0,840,0.629786,0,1,-0.0441522
3,232.448,3,0,-16845,0,1282,0.555433,-67,1,0.542626
3,232.458,0,0,7061,0,835,0.560442,384,1,-0.550952
3,232.458,1,0,16233,0,300,0.572578,-81,1,0.568794
3,232.458,2,0,-380,0,749,0.629786,0,1,-0.0441522
3,232.458,3,0,-16845,0,1277,0.555433,-67,1,0.542626
3,232.468,0,0,7061,0,840,0.560442,384,1,-0.550952
3,232.468,1,0,16233,0,294,0.572578,-81,1,0.568794
3,232.468,2,0,-380,0,710,0.629786,0,1,-0.0441522
3,232.468,3,0,-16845,0,1281,0.555433,-67,1,0.542626
3,232.478,0,0,7061,0,840,0.560442,384,1,-0.550952
3,232.478,1,0,16233,0,274,0.572578,-81,1,0.568794
3,232.478,2,0,-380,0,708,0.629786,0,1,-0.0441522
3,232.478,3,0,-16845,0,1277,0.555433,-67,1,0.542626
3,232.488,0,0,7061,0,840,0.560442,384,1,-0.550952
3,232.488,1,0,16233,0,290,0.572578,-81,1,0.568794
3,232.488,2,0,-380,0,705,0.629786,0,1,-0.0441522
3,232.488,3,0,-16845,0,1273,0.555433,-67,1,0.542626
3,232.498,0,0,7061,0,837,0.560442,384,1,-0.550952
3,232.498,1,0,16233,0,292,0.572578,-81,1,0.568794
3,232.498,2,0,-380,0,707,0.629786,0,1,-0.0441522
3,232.498,3,0,-16845,0,1284,0.555433,-67,1,0.542626
3,232.508,0,0,7061,0,837,0.560442,384,1,-0.550952
3,232.508,1,0,16233,0,290,0.572578,-81,1,0.568794
3,232.508,2,0,-380,0,705,0.629786,0,1,-0.0441522
3,232.508,3,0,-16845,0,1280,0.555433,-67,1,0.542626
3,232.518,0,0,7061,0,840,0.560442,384,1,-0.550952
3,232.518,1,0,16233,0,290,0.572578,-81,1,0.568794
3,232.518,2,0,-380,0,706,0.629786,0,1,-0.0441522
3,232.518,3,0,-16845,0,1278,0.555433,-67,1,0.542626
3,232.528,0,0,7061,0,841,0.560442,384,1,-0.550952
3,232.528,1,0,16233,0,291,0.572578,-81,1,0.568794
3,232.528,2,0,-380,0,707,0.629786,0,1,-0.0441522
3,232.528,3,0,-16845,0,1277,0.555433,-67,1,0.542626
3,232.538,0,0,7061,0,840,0.560442,384,1,-0.550952
3,232.538,1,0,16233,0,290,0.572578,-81,1,0.568794
3,232.538,2,0,-380,0,707,0.629786,0,1,-0.0441522
3,232.538,3,0,-16845,0,1269,0.555433,-67,1,0.542626
3,232.548,0,0,7061,0,840,0.560442,384,1,-0.550952
3,232.548,1,0,16233,0,291,0.572578,-81,1,0.568794
3,232.548,2,0,-380,0,707,0.629786,0,1,-0.0441522
3,232.548,3,0,-16845,0,1273,0.555433,-67,1,0.542626
3,232.558,0,0,7061,0,841,0.560442,384,1,-0.550952
3,232.558,1,0,16233,0,290,0.572578,-81,1,0.568794
3,232.558,2,0,-380,0,704,0.629786,0,1,-0.0441522
3,232.558,3,0,-16845,0,1278,0.555433,-67,1,0.542626
3,232.568,0,0,7061,0,841,0.560442,384,1,-0.550952
3,232.568,1,0,16233,0,291,0.572578,-81,1,0.568794
3,232.568,2,0,-380,0,707,0.629786,0,1,-0.0441522
3,232.568,3,0,-16845,0,1276,0.555433,-67,1,0.542626
3,232.578,0,0,7061,0,836,0.560442,384,1,-0.550952
3,232.578,1,0,16233,0,290,0.572578,-81,1,0.568794
3,232.578,2,0,-380,0,706,0.629786,0,1,-0.0441522
3,232.578,3,0,-16845,0,1274,0.555433,-67,1,0.542626
3,232.588,0,0,7061,0,837,0.560442,384,1,-0.550952
3,232.588,1,0,16233,0,290,0.572578,-81,1,0.568794
3,232.588,2,0,-380,0,706,0.629786,0,1,-0.0441522
3,232.588,3,0,-16845,0,1273,0.555433,-67,1,0.542626
3,232.598,0,0,7061,0,836,0.560442,384,1,-0.550952
3,232.598,1,0,16233,0,290,0.572578,-81,1,0.568794
3,232.598,2,0,-380,0,707,0.629786,0,1,-0.0441522
3,232.598,3,0,-16845,0,1273,0.555433,-67,1,0.542626
3,232.608,0,0,7061,0,837,0.560442,384,1,-0.550952
3,232.608,1,0,16233,0,292,0.572578,-81,1,0.568794
3,232.608,2,0,-380,0,707,0.629786,0,1,-0.0441522
3,232.608,3,0,-16845,0,1269,0.555433,-67,1,0.542626
3,232.618,0,0,7061,0,836,0.560442,384,1,-0.550952
3,232.618,1,0,16233,0,286,0.572578,-81,1,0.568794
3,232.618,2,0,-380,0,706,0.629786,0,1,-0.0441522
3,232.618,3,0,-16845,0,1274,0.555433,-67,1,0.542626
3,232.628,0,0,7061,0,841,0.560442,384,1,-0.550952
3,232.628,1,0,16233,0,288,0.572578,-81,1,0.568794
3,232.628,2,0,-380,0,705,0.629786,0,1,-0.0441522
3,232.628,3,0,-16845,0,1273,0.555433,-67,1,0.542626
3,232.638,0,0,7061,0,840,0.560442,384,1,-0.550952
3,232.638,1,0,16233,0,286,0.572578,-81,1,0.568794
3,232.638,2,0,-380,0,705,0.629786,0,1,-0.0441522
3,232.638,3,0,-16845,0,1273,0.555433,-67,1,0.542626
3,232.648,0,0,7061,0,841,0.560442,384,1,-0.550952
3,232.648,1,0,16233,0,286,0.572578,-81,1,0.568794
3,232.648,2,0,-380,0,706,0.629786,0,1,-0.0441522
3,232.648,3,0,-16845,0,1281,0.555433,-67,1,0.542626
3,232.658,0,0,7061,0,840,0.560442,384,1,-0.550952
3,232.658,1,0,16233,0,286,0.572578,-81,1,0.568794
3,232.658,2,0,-380,0,705,0.629786,0,1,-0.0441522
3,232.658,3,0,-16845,0,1281,0.555433,-67,1,0.542626
3,232.668,0,0,7061,0,841,0.560442,384,1,-0.550952
3,232.668,1,0,16233,0,286,0.572578,-81,1,0.568794
3,232.668,2,0,-380,0,706,0.629786,0,1,-0.0441522
3,232.668,3,0,-16845,0,1281,0.555433,-67,1,0.542626
3,232.678,0,0,7061,0,840,0.560442,384,1,-0.550952
3,232.678,1,0,16233,0,282,0.572578,-81,1,0.568794
3,232.678,2,0,-380,0,711,0.629786,0,1,-0.0441522
