3,587.783,3,0,1934,0,658,0.528082,19.1328,0,1,0.787521
3,587.793,0,0,-3139,0,340,0.692637,18.6343,53,1,-0.570633
3,587.793,1,0,-1488,0,116,0.6253,9.5253,4,1,0.370096
3,587.793,2,2,-518,0,310,0.435177,8.8271,7,1,-0.545546
3,587.793,3,0,1937,0,662,0.528115,19.294,0,1,0.787521
3,587.803,0,0,-3136,0,334,0.692669,18.3859,53,1,-0.570633
3,587.803,1,0,-1485,0,114,0.625332,9.4439,4,1,0.370096
3,587.803,2,2,-528,0,314,0.435069,8.9855,7,1,-0.545546
3,587.803,3,0,1940,0,664,0.528147,19.3746,0,1,0.787521
3,587.813,0,0,-3133,0,334,0.692702,18.3859,53,1,-0.570633
3,587.813,1,0,-1482,0,112,0.625365,9.3625,4,1,0.370096
3,587.813,2,2,-534,0,295,0.435005,8.2331,7,1,-0.545546
3,587.813,3,0,1943,0,653,0.528179,18.9313,0,1,0.787521
3,587.823,0,0,-3129,0,338,0.692745,18.5515,53,1,-0.570633
3,587.823,1,0,-1478,0,112,0.625408,9.3625,4,1,0.370096
3,587.823,2,2,-539,0,317,0.434951,9.1043,7,1,-0.545546
3,587.823,3,0,1946,0,654,0.528212,18.9716,0,1,0.787521
3,587.833,0,0,-3126,0,342,0.692777,18.7171,53,1,-0.570633
3,587.833,1,0,-1475,0,112,0.62544,9.3625,4,1,0.370096
3,587.833,2,2,-548,0,329,0.434853,9.5795,7,1,-0.545546
3,587.833,3,0,1950,0,668,0.528255,19.5358,0,1,0.787521
3,587.844,0,0,-3123,0,345,0.69281,18.8413,53,1,-0.570633
3,587.844,1,0,-1472,0,111,0.625473,9.3218,4,1,0.370096
3,587.844,2,2,-557,0,327,0.434756,9.5003,7,1,-0.545546
3,587.844,3,0,1953,0,666,0.528287,19.4552,0,1,0.787521
3,587.854,0,0,-3120,0,340,0.692842,18.6343,53,1,-0.570633
3,587.854,1,0,-1469,0,112,0.625505,9.3625,4,1,0.370096
3,587.854,2,2,-564,0,312,0.43468,8.9063,7,1,-0.545546
3,587.854,3,0,1956,0,652,0.52832,18.891,0,1,0.787521
3,587.863,0,0,-3117,0,336,0.692874,18.4687,53,1,-0.570633
3,587.863,1,0,-1466,0,112,0.625537,9.3625,4,1,0.370096
3,587.863,2,2,-570,0,313,0.434616,8.9459,7,1,-0.545546
3,587.863,3,0,1959,0,653,0.528352,18.9313,0,1,0.787521
3,587.873,0,0,-3114,0,336,0.692907,18.4687,53,1,-0.570633
3,587.873,1,0,-1463,0,112,0.62557,9.3625,4,1,0.370096
3,587.873,2,2,-575,0,299,0.434562,8.3915,7,1,-0.545546
3,587.873,3,0,1962,0,657,0.528385,19.0925,0,1,0.787521
3,587.883,0,0,-3111,0,341,0.692939,18.6757,53,1,-0.570633
3,587.883,1,0,-1460,0,112,0.625602,9.3625,4,1,0.370096
3,587.883,2,2,-583,0,324,0.434475,9.3815,7,1,-0.545546
3,587.883,3,0,1965,0,663,0.528417,19.3343,0,1,0.787521
3,587.893,0,0,-3108,0,351,0.692972,19.0897,53,1,-0.570633
3,587.893,1,0,-1457,0,112,0.625635,9.3625,4,1,0.370096
3,587.893,2,2,-593,0,338,0.434367,9.9359,7,1,-0.545546
3,587.893,3,0,1968,0,668,0.528449,19.5358,0,1,0.787521
3,587.903,0,0,-3105,0,351,0.693004,19.0897,53,1,-0.570633
3,587.903,1,0,-1454,0,111,0.625667,9.3218,4,1,0.370096
3,587.903,2,2,-602,0,352,0.43427,10.4903,7,1,-0.545546
3,587.903,3,0,1971,0,664,0.528482,19.3746,0,1,0.787521
3,587.913,0,0,-3102,0,341,0.693036,18.6757,53,1,-0.570633
3,587.913,1,0,-1451,0,112,0.625699,9.3625,4,1,0.370096
3,587.913,2,2,-607,0,314,0.434216,8.9855,7,1,-0.545546
3,587.913,3,0,1974,0,663,0.528514,19.3343,0,1,0.787521
3,587.923,0,0,-3099,0,340,0.693069,18.6343,53,1,-0.570633
3,587.923,1,0,-1448,0,112,0.625732,9.3625,4,1,0.370096
3,587.923,2,2,-612,0,315,0.434162,9.0251,7,1,-0.545546
3,587.923,3,0,1977,0,672,0.528547,19.697,0,1,0.787521
3,587.933,0,0,-3096,0,341,0.693101,18.6757,53,1,-0.570633
3,587.933,1,0,-1445,0,111,0.625764,9.3218,4,1,0.370096
3,587.933,2,2,-621,0,344,0.434065,10.1735,7,1,-0.545546
3,587.933,3,0,1980,0,662,0.528579,19.294,0,1,0.787521
3,587.943,0,0,-3092,0,342,0.693144,18.7171,53,1,-0.570633
3,587.943,1,0,-1441,0,111,0.625807,9.3218,4,1,0.370096
3,587.943,2,2,-630,0,317,0.433968,9.1043,7,1,-0.545546
3,587.943,3,0,1983,0,661,0.528611,19.2537,0,1,0.787521
3,587.953,0,0,-3089,0,350,0.693177,19.0483,53,1,-0.570633
3,587.953,1,0,-1438,0,112,0.62584,9.3625,4,1,0.370096
3,587.953,2,2,-635,0,310,0.433914,8.8271,7,1,-0.545546
3,587.953,3,0,1987,0,662,0.528655,19.294,0,1,0.787521
3,587.963,0,0,-3087,0,352,0.693199,19.1311,53,1,-0.570633
3,587.963,1,0,-1435,0,111,0.625872,9.3218,4,1,0.370096
3,587.963,2,2,-644,0,330,0.433816,9.6191,7,1,-0.545546
3,587.963,3,0,1990,0,668,0.528687,19.5358,0,1,0.787521
3,587.973,0,0,-3083,0,353,0.693242,19.1725,53,1,-0.570633
3,587.973,1,0,-1432,0,112,0.625905,9.3625,4,1,0.370096
3,587.973,2,2,-654,0,344,0.433708,10.1735,7,1,-0.545546
3,587.973,3,0,1993,0,667,0.528719,19.4955,0,1,0.787521
3,587.983,0,0,-3080,0,352,0.693274,19.1311,53,1,-0.570633
3,587.983,1,0,-1429,0,111,0.625937,9.3218,4,1,0.370096
3,587.983,2,2,-659,0,320,0.433654,9.2231,7,1,-0.545546
3,587.983,3,0,1996,0,671,0.528752,19.6567,0,1,0.787521
3,587.993,0,0,-3077,0,352,0.693307,19.1311,53,1,-0.570633
3,587.993,1,0,-1426,0,112,0.62597,9.3625,4,1,0.370096
3,587.993,2,2,-664,0,330,0.4336,9.6191,7,1,-0.545546
3,587.993,3,0,1999,0,663,0.528784,19.3343,0,1,0.787521
3,588.003,0,0,-3074,0,349,0.693339,19.0069,53,1,-0.570633
3,588.003,1,0,-1423,0,112,0.626002,9.3625,4,1,0.370096
3,588.003,2,2,-674,0,349,0.433492,10.3715,7,1,-0.545546
3,588.003,3,0,2002,0,667,0.528817,19.4955,0,1,0.787521
3,588.013,0,0,-3071,0,347,0.693371,18.9241,53,1,-0.570633
3,588.013,1,0,-1420,0,111,0.626034,9.3218,4,1,0.370096
3,588.013,2,2,-682,0,331,0.433406,9.6587,7,1,-0.545546
3,588.013,3,0,2005,0,671,0.528849,19.6567,0,1,0.787521
3,588.023,0,0,-3068,0,345,0.693404,18.8413,53,1,-0.570633
3,588.023,1,0,-1417,0,112,0.626067,9.3625,4,1,0.370096
3,588.023,2,2,-686,0,319,0.433363,9.1835,7,1,-0.545546
3,588.023,3,0,2008,0,671,0.528881,19.6567,0,1,0.787521
3,588.033,0,0,-3065,0,350,0.693436,19.0483,53,1,-0.570633
3,588.033,1,0,-1414,0,111,0.626099,9.3218,4,1,0.370096
3,588.033,2,2,-695,0,355,0.433265,10.6091,7,1,-0.545546
3,588.033,3,0,2011,0,677,0.528914,19.8985,0,1,0.787521
3,588.043,0,0,-3062,0,356,0.693469,19.2967,53,1,-0.570633
3,588.043,1,0,-1411,0,112,0.626132,9.3625,4,1,0.370096
3,588.043,2,2,-704,0,366,0.433168,11.0447,7,1,-0.545546
3,588.043,3,0,2014,0,678,0.528946,19.9388,0,1,0.787521
3,588.053,0,0,-3058,0,352,0.693512,19.1311,53,1,-0.570633
3,588.053,1,0,-1407,0,111,0.626175,9.3218,4,1,0.370096
3,588.053,2,2,-711,0,334,0.433093,9.7775,7,1,-0.545546
3,588.053,3,0,2017,0,671,0.528979,19.6567,0,1,0.787521
3,588.063,0,0,-3055,0,347,0.693544,18.9241,53,1,-0.570633
3,588.063,1,0,-1404,0,112,0.626207,9.3625,4,1,0.370096
3,588.063,2,2,-715,0,334,0.433049,9.7775,7,1,-0.545546
3,588.063,3,0,2021,0,673,0.529022,19.7373,0,1,0.787521
3,588.073,0,0,-3052,0,347,0.693577,18.9241,53,1,-0.570633
3,588.073,1,0,-1401,0,111,0.62624,9.3218,4,1,0.370096
3,588.073,2,2,-724,0,359,0.432952,10.7675,7,1,-0.545546
3,588.073,3,0,2024,0,668,0.529054,19.5358,0,1,0.787521
3,588.083,0,0,-3049,0,347,0.693609,18.9241,53,1,-0.570633
3,588.083,1,0,-1398,0,112,0.626272,9.3625,4,1,0.370096
3,588.083,2,2,-733,0,363,0.432855,10.9259,7,1,-0.545546
3,588.083,3,0,2027,0,678,0.529087,19.9388,0,1,0.787521
3,588.093,0,0,-3046,0,351,0.693641,19.0897,53,1,-0.570633
3,588.093,1,0,-1395,0,111,0.626304,9.3218,4,1,0.370096
3,588.093,2,2,-741,0,359,0.432768,10.7675,7,1,-0.545546
3,588.093,3,0,2030,0,678,0.529119,19.9388,0,1,0.787521
3,588.103,0,0,-3043,0,351,0.693674,19.0897,53,1,-0.570633
3,588.103,1,0,-1392,0,112,0.626337,9.3625,4,1,0.370096
3,588.103,2,2,-748,0,334,0.432693,9.7775,7,1,-0.545546
3,588.103,3,0,2033,0,672,0.529152,19.697,0,1,0.787521
3,588.113,0,0,-3040,0,357,0.693706,19.3381,53,1,-0.570633
3,588.113,1,0,-1389,0,112,0.626369,9.3625,4,1,0.370096
3,588.113,2,2,-753,0,351,0.432639,10.4507,7,1,-0.545546
3,588.113,3,0,2036,0,673,0.529184,19.7373,0,1,0.787521
3,588.123,0,0,-3037,0,355,0.693739,19.2553,53,1,-0.570633
3,588.123,1,0,-1386,0,111,0.626402,9.3218,4,1,0.370096
3,588.123,2,2,-763,0,380,0.432531,11.5991,7,1,-0.545546
3,588.123,3,0,2039,0,679,0.529216,19.9791,0,1,0.787521
3,588.133,0,0,-3034,0,357,0.693771,19.3381,53,1,-0.570633
3,588.133,1,0,-1383,0,112,0.626434,9.3625,4,1,0.370096
3,588.133,2,2,-771,0,364,0.432444,10.9655,7,1,-0.545546
3,588.133,3,0,2042,0,678,0.529249,19.9388,0,1,0.787521
3,588.143,0,0,-3031,0,357,0.693803,19.3381,53,1,-0.570633
3,588.143,1,0,-1380,0,112,0.626466,9.3625,4,1,0.370096
3,588.143,2,2,-775,0,340,0.432401,10.0151,7,1,-0.545546
3,588.143,3,0,2045,0,674,0.529281,19.7776,0,1,0.787521
3,588.153,0,0,-3028,0,359,0.693836,19.4209,53,1,-0.570633
3,588.153,1,0,-1377,0,111,0.626499,9.3218,4,1,0.370096
3,588.153,2,2,-782,0,368,0.432326,11.1239,7,1,-0.545546
3,588.153,3,0,2048,0,675,0.529314,19.8179,0,1,0.787521
3,588.163,0,0,-3025,0,357,0.693868,19.3381,53,1,-0.570633
3,588.163,1,0,-1374,0,112,0.626531,9.3625,4,1,0.370096
3,588.163,2,2,-791,0,359,0.432228,10.7675,7,1,-0.545546
3,588.163,3,0,2051,0,681,0.529346,20.0597,0,1,0.787521
3,588.173,0,0,-3021,0,355,0.693911,19.2553,53,1,-0.570633
3,588.173,1,0,-1370,0,112,0.626574,9.3625,4,1,0.370096
3,588.173,2,2,-796,0,349,0.432174,10.3715,7,1,-0.545546
3,588.173,3,0,2054,0,678,0.529378,19.9388,0,1,0.787521
3,588.183,0,0,-3019,0,354,0.693933,19.2139,53,1,-0.570633
3,588.183,1,0,-1367,0,112,0.626607,9.3625,4,1,0.370096
3,588.183,2,2,-806,0,359,0.432066,10.7675,7,1,-0.545546
3,588.183,3,0,2058,0,677,0.529422,19.8985,0,1,0.787521
3,588.193,0,0,-3015,0,354,0.693976,19.2139,53,1,-0.570633
3,588.193,1,0,-1364,0,112,0.626639,9.3625,4,1,0.370096
3,588.193,2,2,-812,0,350,0.432002,10.4111,7,1,-0.545546
3,588.193,3,0,2061,0,678,0.529454,19.9388,0,1,0.787521
3,588.203,0,0,-3012,0,355,0.694009,19.2553,53,1,-0.570633
3,588.203,1,0,-1361,0,111,0.626672,9.3218,4,1,0.370096
3,588.203,2,2,-821,0,374,0.431904,11.3615,7,1,-0.545546
3,588.203,3,0,2064,0,676,0.529486,19.8582,0,1,0.787521
3,588.213,0,0,-3009,0,362,0.694041,19.5451,53,1,-0.570633
3,588.213,1,0,-1358,0,112,0.626704,9.3625,4,1,0.370096
3,588.213,2,2,-828,0,358,0.431829,10.7279,7,1,-0.545546
3,588.213,3,0,2067,0,680,0.529519,20.0194,0,1,0.787521
3,588.223,0,0,-3006,0,362,0.694073,19.5451,53,1,-0.570633
3,588.223,1,0,-1355,0,112,0.626736,9.3625,4,1,0.370096
3,588.223,2,2,-834,0,369,0.431764,11.1635,7,1,-0.545546
3,588.223,3,0,2070,0,680,0.529551,20.0194,0,1,0.787521
3,588.233,0,0,-3003,0,361,0.694106,19.5037,53,1,-0.570633
3,588.233,1,0,-1352,0,112,0.626769,9.3625,4,1,0.370096
3,588.233,2,2,-843,0,385,0.431667,11.7971,7,1,-0.545546
3,588.233,3,0,2073,0,679,0.529584,19.9791,0,1,0.787521
3,588.243,0,0,-3000,0,361,0.694138,19.5037,53,1,-0.570633
3,588.243,1,0,-1349,0,112,0.626801,9.3625,4,1,0.370096
3,588.243,2,2,-851,0,370,0.43158,11.2031,7,1,-0.545546
3,588.243,3,0,2076,0,679,0.529616,19.9791,0,1,0.787521
3,588.253,0,0,-2997,0,359,0.694171,19.4209,53,1,-0.570633
3,588.253,1,0,-1346,0,112,0.626834,9.3625,4,1,0.370096
3,588.253,2,2,-854,0,348,0.431548,10.3319,7,1,-0.545546
3,588.253,3,0,2079,0,683,0.529648,20.1403,0,1,0.787521
3,588.263,0,0,-2994,0,365,0.694203,19.6693,53,1,-0.570633
3,588.263,1,0,-1343,0,112,0.626866,9.3625,4,1,0.370096
3,588.263,2,2,-863,0,385,0.431451,11.7971,7,1,-0.545546
3,588.263,3,0,2082,0,689,0.529681,20.3821,0,1,0.787521
3,588.273,0,0,-2991,0,368,0.694236,19.7935,53,1,-0.570633
3,588.273,1,0,-1340,0,112,0.626898,9.3625,4,1,0.370096
3,588.273,2,2,-873,0,399,0.431343,12.3515,7,1,-0.545546
3,588.273,3,0,2085,0,692,0.529713,20.503,0,1,0.787521
3,588.283,0,0,-2988,0,363,0.694268,19.5865,53,1,-0.570633
3,588.284,1,0,-1337,0,112,0.626931,9.3625,4,1,0.370096
3,588.284,2,2,-878,0,361,0.431289,10.8467,7,1,-0.545546
3,588.284,3,0,2088,0,686,0.529746,20.2612,0,1,0.787521
3,588.293,0,0,-2984,0,361,0.694311,19.5037,53,1,-0.570633
3,588.293,1,0,-1333,0,112,0.626974,9.3625,4,1,0.370096
3,588.293,2,2,-883,0,369,0.431235,11.1635,7,1,-0.545546
3,588.293,3,0,2092,0,691,0.529789,20.4627,0,1,0.787521
3,588.303,0,0,-2981,0,361,0.694344,19.5037,52,1,-0.57189
3,588.303,1,0,-1330,0,111,0.627007,9.3218,4,1,0.370096
3,588.303,2,2,-891,0,390,0.431148,11.9951,7,1,-0.545546
3,588.303,3,0,2095,0,673,0.529821,19.7373,0,1,0.787521
3,588.313,0,0,-2978,0,361,0.694376,19.5037,52,1,-0.57189
3,588.313,1,0,-1327,0,112,0.627039,9.3625,4,1,0.370096
3,588.313,2,2,-901,0,414,0.43104,12.9455,7,1,-0.545546
3,588.313,3,0,2098,0,674,0.529854,19.7776,0,1,0.787521
3,588.323,0,0,-2975,0,361,0.694408,19.5037,52,1,-0.57189
3,588.323,1,0,-1324,0,112,0.627071,9.3625,4,1,0.370096
3,588.323,2,2,-909,0,366,0.430954,11.0447,7,1,-0.545546
3,588.323,3,0,2101,0,684,0.529886,20.1806,0,1,0.787521
3,588.333,0,0,-2972,0,371,0.694441,19.9177,52,1,-0.57189
3,588.333,1,0,-1321,0,112,0.627104,9.3625,4,1,0.370096
3,588.333,2,2,-913,0,363,0.430911,10.9259,7,1,-0.545546
3,588.333,3,0,2104,0,689,0.529918,20.3821,0,1,0.787521
3,588.343,0,0,-2969,0,377,0.694473,20.1661,52,1,-0.57189
3,588.343,1,0,-1318,0,112,0.627136,9.3625,4,1,0.370096
3,588.343,2,2,-924,0,397,0.430792,12.2723,7,1,-0.545546
3,588.343,3,0,2107,0,693,0.529951,20.5433,0,1,0.787521
3,588.353,0,0,-2966,0,373,0.694506,20.0005,52,1,-0.57189
3,588.354,1,0,-1315,0,112,0.627169,9.3625,4,1,0.370096
3,588.354,2,2,-933,0,417,0.430694,13.0643,7,1,-0.545546
3,588.354,3,0,2110,0,685,0.529983,20.2209,0,1,0.787521
3,588.363,0,0,-2963,0,367,0.694538,19.7521,52,1,-0.57189
3,588.363,1,0,-1312,0,112,0.627201,9.3625,4,1,0.370096
3,588.363,2,2,-939,0,368,0.43063,11.1239,7,1,-0.545546
3,588.363,3,0,2113,0,691,0.530016,20.4627,0,1,0.787521
3,588.373,0,0,-2960,0,372,0.69457,19.9591,52,1,-0.57189
3,588.373,1,0,-1309,0,112,0.627233,9.3625,4,1,0.370096
3,588.373,2,2,-943,0,391,0.430586,12.0347,7,1,-0.545546
3,588.373,3,0,2116,0,692,0.530048,20.503,0,1,0.787521
3,588.383,0,0,-2957,0,377,0.694603,20.1661,52,1,-0.57189
3,588.383,1,0,-1306,0,112,0.627266,9.3625,4,1,0.370096
3,588.383,2,2,-954,0,411,0.430468,12.8267,7,1,-0.545546
3,588.383,3,0,2119,0,698,0.530081,20.7448,0,1,0.787521
3,588.393,0,0,-2954,0,375,0.694635,20.0833,52,1,-0.57189
3,588.393,1,0,-1303,0,112,0.627298,9.3625,4,1,0.370096
3,588.393,2,2,-961,0,389,0.430392,11.9555,7,1,-0.545546
3,588.393,3,0,2122,0,696,0.530113,20.6642,0,1,0.787521
3,588.403,0,0,-2950,0,370,0.694678,19.8763,52,1,-0.57189
3,588.403,1,0,-1299,0,112,0.627341,9.3625,4,1,0.370096
3,588.403,2,2,-966,0,392,0.430338,12.0743,7,1,-0.545546
3,588.403,3,0,2125,0,697,0.530145,20.7045,0,1,0.787521
3,588.413,0,0,-2948,0,372,0.6947,19.9591,52,1,-0.57189
3,588.413,1,0,-1296,0,112,0.627374,9.3625,4,1,0.370096
3,588.413,2,2,-976,0,404,0.43023,12.5495,7,1,-0.545546
3,588.413,3,0,2129,0,688,0.530189,20.3418,0,1,0.787521
3,588.423,0,0,-2944,0,373,0.694743,20.0005,52,1,-0.57189
3,588.423,1,0,-1293,0,111,0.627406,9.3218,4,1,0.370096
3,588.423,2,2,-981,0,383,0.430176,11.7179,7,1,-0.545546
3,588.423,3,0,2132,0,694,0.530221,20.5836,0,1,0.787521
3,588.433,0,0,-2941,0,373,0.694776,20.0005,52,1,-0.57189
3,588.433,1,0,-1290,0,112,0.627439,9.3625,4,1,0.370096
3,588.433,2,2,-986,0,385,0.430122,11.7971,7,1,-0.545546
3,588.433,3,0,2135,0,692,0.530253,20.503,0,1,0.787521
3,588.443,0,0,-2938,0,373,0.694808,20.0005,52,1,-0.57189
3,588.443,1,0,-1287,0,112,0.627471,9.3625,4,1,0.370096
3,588.443,2,2,-996,0,399,0.430014,12.3515,7,1,-0.545546
3,588.443,3,0,2138,0,693,0.530286,20.5433,0,1,0.787521
3,588.453,0,0,-2935,0,373,0.69484,20.0005,52,1,-0.57189
3,588.453,1,0,-1284,0,112,0.627503,9.3625,4,1,0.370096
3,588.453,2,2,-1002,0,371,0.429949,11.2427,7,1,-0.545546
3,588.453,3,0,2141,0,694,0.530318,20.5836,0,1,0.787521
3,588.463,0,0,-2932,0,375,0.694873,20.0833,52,1,-0.57189
3,588.463,1,0,-1281,0,112,0.627536,9.3625,4,1,0.370096
3,588.463,2,2,-1009,0,400,0.429874,12.3911,7,1,-0.545546
3,588.463,3,0,2144,0,692,0.530351,20.503,0,1,0.787521
3,588.473,0,0,-2929,0,377,0.694905,20.1661,52,1,-0.57189
3,588.473,1,0,-1278,0,112,0.627568,9.3625,4,1,0.370096
3,588.473,2,2,-1018,0,419,0.429776,13.1435,7,1,-0.545546
3,588.473,3,0,2147,0,697,0.530383,20.7045,0,1,0.787521
3,588.483,0,0,-2926,0,377,0.694938,20.1661,52,1,-0.57189
3,588.483,1,0,-1275,0,112,0.627601,9.3625,4,1,0.370096
3,588.483,2,2,-1027,0,414,0.429679,12.9455,7,1,-0.545546
3,588.483,3,0,2150,0,706,0.530415,21.0672,0,1,0.787521
3,588.493,0,0,-2923,0,381,0.69497,20.3317,52,1,-0.57189
3,588.493,1,0,-1272,0,112,0.627633,9.3625,4,1,0.370096
3,588.493,2,2,-1033,0,379,0.429614,11.5595,7,1,-0.545546
3,588.493,3,0,2153,0,706,0.530448,21.0672,0,1,0.787521
3,588.503,0,0,-2920,0,379,0.695002,20.2489,52,1,-0.57189
3,588.503,1,0,-1269,0,112,0.627665,9.3625,4,1,0.370096
3,588.503,2,2,-1039,0,398,0.429549,12.3119,7,1,-0.545546
3,588.503,3,0,2156,0,704,0.53048,20.9866,0,1,0.787521
3,588.513,0,0,-2917,0,378,0.695035,20.2075,52,1,-0.57189
3,588.513,1,0,-1266,0,112,0.627698,9.3625,4,1,0.370096
3,588.513,2,2,-1048,0,420,0.429452,13.1831,7,1,-0.545546
3,588.513,3,0,2159,0,696,0.530513,20.6642,0,1,0.787521
3,588.523,0,0,-2913,0,379,0.695078,20.2489,52,1,-0.57189
3,588.523,1,0,-1262,0,112,0.627741,9.3625,4,1,0.370096
3,588.523,2,2,-1055,0,419,0.429377,13.1435,7,1,-0.545546
3,588.523,3,0,2163,0,694,0.530556,20.5836,0,1,0.787521
3,588.533,0,0,-2910,0,382,0.69511,20.3731,52,1,-0.57189
3,588.533,1,0,-1259,0,112,0.627773,9.3625,4,1,0.370096
3,588.533,2,2,-1061,0,400,0.429312,12.3911,7,1,-0.545546
3,588.533,3,0,2166,0,695,0.530588,20.6239,0,1,0.787521
3,588.543,0,0,-2907,0,381,0.695143,20.3317,52,1,-0.57189
3,588.543,1,0,-1256,0,112,0.627806,9.3625,4,1,0.370096
3,588.543,2,2,-1066,0,398,0.429258,12.3119,7,1,-0.545546
3,588.543,3,0,2169,0,697,0.530621,20.7045,0,1,0.787521
3,588.553,0,0,-2904,0,375,0.695175,20.0833,52,1,-0.57189
3,588.553,1,0,-1253,0,112,0.627838,9.3625,4,1,0.370096
3,588.553,2,2,-1075,0,425,0.429161,13.3811,7,1,-0.545546
3,588.553,3,0,2172,0,688,0.530653,20.3418,0,1,0.787521
3,588.563,0,0,-2901,0,377,0.695208,20.1661,52,1,-0.57189
3,588.563,1,0,-1250,0,112,0.627871,9.3625,4,1,0.370096
3,588.563,2,2,-1084,0,433,0.429063,13.6979,7,1,-0.545546
3,588.563,3,0,2175,0,692,0.530685,20.503,0,1,0.787521
3,588.573,0,0,-2898,0,381,0.69524,20.3317,52,1,-0.57189
3,588.573,1,0,-1247,0,112,0.627903,9.3625,4,1,0.370096
3,588.573,2,2,-1091,0,407,0.428988,12.6683,7,1,-0.545546
3,588.573,3,0,2178,0,710,0.530718,21.2284,0,1,0.787521
3,588.583,0,0,-2895,0,383,0.695273,20.4145,52,1,-0.57189
3,588.583,1,0,-1244,0,112,0.627935,9.3625,4,1,0.370096
3,588.583,2,2,-1096,0,389,0.428934,11.9555,7,1,-0.545546
3,588.583,3,0,2181,0,712,0.53075,21.309,0,1,0.787521
3,588.593,0,0,-2892,0,387,0.695305,20.5801,52,1,-0.57189
3,588.593,1,0,-1241,0,112,0.627968,9.3625,4,1,0.370096
3,588.593,2,2,-1104,0,424,0.428847,13.3415,7,1,-0.545546
3,588.593,3,0,2184,0,707,0.530783,21.1075,0,1,0.787521
3,588.603,0,0,-2889,0,383,0.695337,20.4145,52,1,-0.57189
3,588.603,1,0,-1238,0,111,0.628,9.3218,4,1,0.370096
3,588.603,2,2,-1115,0,447,0.428728,14.2523,7,1,-0.545546
3,588.603,3,0,2187,0,707,0.530815,21.1075,0,1,0.787521
3,588.613,0,0,-2886,0,383,0.69537,20.4145,52,1,-0.57189
3,588.613,1,0,-1235,0,112,0.628033,9.3625,4,1,0.370096
3,588.613,2,2,-1124,0,412,0.428631,12.8663,7,1,-0.545546
3,588.613,3,0,2190,0,712,0.530847,21.309,0,1,0.787521
3,588.623,0,0,-2883,0,383,0.695402,20.4145,52,1,-0.57189
3,588.623,1,0,-1232,0,112,0.628065,9.3625,4,1,0.370096
3,588.623,2,2,-1129,0,399,0.428577,12.3515,7,1,-0.545546
3,588.623,3,0,2193,0,701,0.53088,20.8657,0,1,0.787521
3,588.633,0,0,-2879,0,389,0.695445,20.6629,52,1,-0.57189
3,588.633,1,0,-1229,0,112,0.628098,9.3625,4,1,0.370096
